,lineItem/UsageAccountId,lineItem/ResourceId,bill/BillingPeriodStartDate,lineItem/UsageAmount_ComputeHours,lineItem/UsageAmount_StorageGB,lineItem/UsageAmount_APIRequests,lineItem/UnblendedCost,product/ProductName,lineItem/LineItemDescription
1168,ML-Training,rds-0378786,2026-06,1101.72,765.12,0.0,2180.5319999999997,RDS,db.r5.large PostgreSQL replica
1169,Marketing-Platform,i-0c14600,2026-06,1038.36,0.0,0.0,75.804,EC2,t3.micro bastion host
1170,QA-Testing,ec-0e37563,2026-06,872.88,0.0,0.0,628.44,ElastiCache,Redis production cluster
1171,Partner-Integration,sqs-0aa5305,2026-06,0.0,0.0,464148.0,0.24,SQS,Dead letter queue
1172,Production-Secondary,i-05d1861,2026-06,628.68,0.0,0.0,1089.768,EC2,r5.xlarge cache server
1173,Customer-Portal,i-0b42325,2026-06,841.92,0.0,0.0,2918.6159999999995,EC2,r5.2xlarge database server
1174,Production-Main,s3-075e916,2026-06,0.0,57.48,28694726.4,186.516,S3,Static website hosting
1175,Compliance-Audit,s3-06bc313,2026-06,0.0,831.12,1662327.5999999999,72.732,S3,Artifact storage
1176,Compliance-Audit,i-0e33874,2026-06,757.8,0.0,0.0,656.7719999999999,EC2,m5.large monitoring server
1177,Marketing-Platform,ddb-066f897,2026-06,631.1999999999999,43.92,70140168.0,493.176,DynamoDB,Session store table
1178,Compliance-Audit,i-03a1817,2026-06,612.24,0.0,0.0,265.536,EC2,t3.medium API server
1179,Finance-Systems,elb-0fac721,2026-06,580.0799999999999,0.0,8056653.6,117.3,ELB,Classic load balancer
1180,Finance-Systems,eks-024d574,2026-06,1196.64,0.0,0.0,3589.776,EKS,Production K8s cluster
1181,Internal-Tools,lam-0f04460,2026-06,0.0,0.0,22199534.4,155.4,Lambda,Event processor
1182,Internal-Tools,lam-02ca983,2026-06,0.0,0.0,21207536.4,148.452,Lambda,Event processor
1183,ML-Training,lam-0a31794,2026-06,0.0,0.0,15096608.4,105.68399999999998,Lambda,Notification dispatcher
1184,Internal-Tools,s3-0496761,2026-06,0.0,5153.16,8244968.399999999,376.176,S3,Media content bucket
1185,Compliance-Audit,rds-0394586,2026-06,1129.08,313.67999999999995,0.0,1019.328,RDS,db.t3.large development DB
1186,Edge-Network,s3-05c3799,2026-06,0.0,13976.279999999999,139761.6,321.45599999999996,S3,Backup storage bucket
1187,Partner-Integration,rds-0744686,2026-06,1104.84,767.16,0.0,2186.604,RDS,db.r5.large PostgreSQL replica
1188,Finance-Systems,elb-0747229,2026-06,838.68,0.0,34944578.4,254.39999999999998,ELB,Application load balancer
1189,Partner-Integration,cf-0585487,2026-06,0.0,0.0,41572390.8,207.864,CloudFront,CDN API distribution
1190,DevOps-Central,ddb-0400759,2026-06,1157.76,15.96,8039798.399999999,140.7,DynamoDB,Config store table
1191,QA-Testing,lam-07d9172,2026-06,0.0,0.0,3805345.1999999997,26.639999999999997,Lambda,Webhook processor
1192,Compliance-Audit,s3-0c9a509,2026-06,0.0,15210.96,3042187.1999999997,532.3679999999999,S3,Data lake raw zone
1193,Partner-Integration,s3-03cd881,2026-06,0.0,12152.04,759504.0,303.804,S3,Log archive bucket
1194,Security-Ops,sm-0731134,2026-06,0.0,0.0,1398337.2,5.592,Secrets Manager,Application secrets
1195,Edge-Network,kin-062d489,2026-06,602.52,0.0,16736253.6,244.356,Kinesis,Firehose delivery
1196,Customer-Portal,s3-0924852,2026-06,0.0,21990.359999999997,4398087.6,769.668,S3,Data lake raw zone
1197,DevOps-Central,ebs-0f0a583,2026-06,0.0,545.28,0.0,340.776,EBS,io2 volumes database
1198,Compliance-Audit,rds-08ba268,2026-06,485.52,134.76,0.0,573.156,RDS,db.t3.medium MySQL staging
1199,Marketing-Platform,rds-0a0d483,2026-06,862.32,239.51999999999998,0.0,778.464,RDS,db.t3.large development DB
1200,Customer-Portal,elb-0d9e318,2026-06,727.1999999999999,0.0,30296974.799999997,220.572,ELB,Application load balancer
1201,QA-Testing,lam-0633601,2026-06,0.0,0.0,40284056.4,279.984,Lambda,API gateway handler
1202,Production-Main,lam-0900698,2026-06,0.0,0.0,7441987.2,52.104,Lambda,Notification dispatcher
1203,Production-Main,i-000e799,2026-06,771.9599999999999,0.0,0.0,2676.0840000000003,EC2,m5.2xlarge batch processor
1204,Production-Main,s3-0018371,2026-06,0.0,61.32,30635888.4,199.128,S3,Static website hosting
1205,Marketing-Platform,lam-0e68625,2026-06,0.0,0.0,21941750.4,153.588,Lambda,Data transformer
1206,Compliance-Audit,rs-05ed666,2026-06,0.0,0.0,6384715.2,319.23599999999993,Redshift,Spectrum queries
1207,QA-Testing,lam-0d6c615,2026-06,0.0,0.0,5868213.6,41.352,Lambda,Image resizer
1208,Internal-Tools,elb-02b7594,2026-06,1208.1599999999999,0.0,16780702.8,244.332,ELB,Classic load balancer
1209,Production-Secondary,elb-0e09451,2026-06,614.28,0.0,42654958.8,266.16,ELB,Network load balancer
1210,Finance-Systems,elb-024b230,2026-06,842.52,0.0,35105077.199999996,255.564,ELB,Application load balancer
1211,Customer-Portal,i-0293489,2026-06,766.92,0.0,0.0,2658.48,EC2,r5.2xlarge database server
1212,Customer-Portal,vpn-08e8844,2026-06,1489.9199999999998,0.0,0.0,377.66400000000004,VPN Gateway,Client VPN endpoint
1213,Mobile-Backend,sqs-114d103,2026-06,0.0,0.0,387193.2,0.192,SQS,Dead letter queue
1214,Marketing-Platform,rds-03ee310,2026-06,541.56,150.48,0.0,639.3359999999999,RDS,db.t3.medium MySQL staging
1215,Security-Ops,lam-0d8c482,2026-06,0.0,0.0,33177764.4,232.236,Lambda,Data transformer
1216,Internal-Tools,s3-0b89139,2026-06,0.0,4553.04,7284788.399999999,332.36400000000003,S3,Media content bucket
1217,Marketing-Platform,sm-0a87882,2026-06,0.0,0.0,1189977.5999999999,4.764,Secrets Manager,Application secrets
1218,Internal-Tools,cf-055f727,2026-06,0.0,0.0,165123170.4,825.612,CloudFront,CDN media distribution
1219,Edge-Network,rds-031c544,2026-06,657.0,456.23999999999995,0.0,1687.98,RDS,db.r5.xlarge PostgreSQL primary
1220,Security-Ops,s3-0d81273,2026-06,0.0,7054.92,11287881.6,515.004,S3,Media content bucket
1221,Compliance-Audit,sns-039a143,2026-06,0.0,0.0,20037798.0,10.02,SNS,Event fanout topic
1222,DevOps-Central,r53-0d09187,2026-06,0.0,0.0,9098582.4,13.656,Route 53,Health checks
1223,Production-Main,i-0cdb323,2026-06,693.24,0.0,0.0,2403.12,EC2,m5.2xlarge batch processor
1224,Marketing-Platform,rs-10ad805,2026-06,0.0,0.0,7300449.6,365.016,Redshift,Spectrum queries
1225,Security-Ops,sqs-105a137,2026-06,0.0,0.0,60559570.8,30.287999999999997,SQS,Event notification queue
1226,Shared-Services,ec-0919815,2026-06,961.44,0.0,0.0,346.09200000000004,ElastiCache,Redis staging cluster
1227,Partner-Integration,sm-0516935,2026-06,0.0,0.0,1483178.4,5.928,Secrets Manager,Application secrets
1228,Customer-Portal,s3-1138674,2026-06,0.0,25260.24,5052067.2,884.112,S3,Data lake raw zone
1229,Edge-Network,s3-0fd4667,2026-06,0.0,70.92,35427652.8,230.26799999999997,S3,Static website hosting
1230,ML-Training,lam-0702545,2026-06,0.0,0.0,57089222.4,396.78,Lambda,API gateway handler
1231,Data-Science,i-05ef571,2026-06,616.92,0.0,0.0,2138.424,EC2,m5.2xlarge batch processor
1232,QA-Testing,lam-03de810,2026-06,0.0,0.0,5245056.0,36.971999999999994,Lambda,Image resizer
1233,Internal-Tools,rds-0635463,2026-06,1030.2,1430.88,0.0,4578.624,RDS,db.r5.2xlarge Aurora cluster
1234,Production-Main,cf-0dd5490,2026-06,0.0,0.0,40873250.4,204.36,CloudFront,CDN API distribution
1235,Customer-Portal,ses-084a395,2026-06,0.0,0.0,924414.0,1.116,SES,Marketing email
1236,Partner-Integration,rds-08e0524,2026-06,940.92,653.4,0.0,1862.196,RDS,db.r5.large PostgreSQL replica
1237,Security-Ops,s3-0cf8570,2026-06,0.0,20682.96,4136583.5999999996,723.9,S3,Data lake raw zone
1238,Customer-Portal,i-10b9488,2026-06,724.1999999999999,0.0,0.0,2510.424,EC2,r5.2xlarge database server
1239,Customer-Portal,i-0c96590,2026-06,689.4,0.0,0.0,50.315999999999995,EC2,t3.micro bastion host
1240,Compliance-Audit,rds-053c805,2026-06,1109.76,770.64,0.0,2196.384,RDS,db.r5.large PostgreSQL replica
1241,Marketing-Platform,rds-0f2b947,2026-06,526.1999999999999,146.28,0.0,621.24,RDS,db.t3.medium MySQL staging
1242,Marketing-Platform,sns-01d8631,2026-06,0.0,0.0,32717715.599999998,16.356,SNS,Event fanout topic
1243,Marketing-Platform,vpn-01d4232,2026-06,1069.2,0.0,0.0,542.004,VPN Gateway,Site-to-site VPN
1244,Partner-Integration,sm-0a9b348,2026-06,0.0,0.0,1788918.0,7.164,Secrets Manager,Application secrets
1245,Internal-Tools,sqs-072f342,2026-06,0.0,0.0,62478886.8,31.236,SQS,Order processing queue
1246,Customer-Portal,elb-0b22743,2026-06,883.1999999999999,0.0,36801292.8,267.912,ELB,Application load balancer
1247,Internal-Tools,rds-0b14107,2026-06,602.04,668.7599999999999,0.0,1404.516,RDS,db.m5.xlarge analytics DB
1248,Customer-Portal,vpn-0e20680,2026-06,1022.28,0.0,0.0,259.128,VPN Gateway,Client VPN endpoint
1249,Customer-Portal,i-0473915,2026-06,755.64,0.0,0.0,1091.376,EC2,c5.xlarge compute worker
1250,Marketing-Platform,sqs-06a7298,2026-06,0.0,0.0,71039539.2,35.52,SQS,Order processing queue
1251,Internal-Tools,s3-0b0b520,2026-06,0.0,44.4,22199857.2,144.29999999999998,S3,Static website hosting
1252,Compliance-Audit,s3-045c748,2026-06,0.0,16407.48,3281488.8,574.26,S3,Data lake raw zone
1253,Security-Ops,ec-0f25929,2026-06,636.0,0.0,0.0,228.96,ElastiCache,Redis staging cluster
1254,Production-Main,lam-06c3822,2026-06,0.0,0.0,40854008.4,285.984,Lambda,Data transformer
1255,Customer-Portal,ses-0dea201,2026-06,0.0,0.0,737886.0,0.888,SES,Marketing email
1256,Internal-Tools,s3-066e839,2026-06,0.0,4726.68,7562581.199999999,345.03599999999994,S3,Media content bucket
1257,Marketing-Platform,r53-05f2407,2026-06,0.0,0.0,64572267.599999994,96.85199999999999,Route 53,DNS hosting
1258,Marketing-Platform,i-0c79279,2026-06,737.52,0.0,0.0,2556.9,EC2,r5.2xlarge database server
1259,Partner-Integration,r53-03d8284,2026-06,0.0,0.0,78220545.6,117.336,Route 53,DNS hosting
1260,Production-Main,lam-04a5904,2026-06,0.0,0.0,37521900.0,262.656,Lambda,Data transformer
1261,Mobile-Backend,ebs-0b07495,2026-06,0.0,3909.6,0.0,175.944,EBS,st1 volumes archive
1262,Finance-Systems,elb-0eae911,2026-06,855.4799999999999,0.0,35643424.8,259.488,ELB,Application load balancer
1263,Production-Main,kin-09ce928,2026-06,760.8,0.0,21133270.8,308.544,Kinesis,Firehose delivery
1264,Shared-Services,rds-0a3f668,2026-06,692.0400000000001,961.0799999999999,0.0,3075.576,RDS,db.r5.2xlarge Aurora cluster
1265,Security-Ops,nat-0d72337,2026-06,900.12,0.0,0.0,205.32,NAT Gateway,Staging VPC NAT
1266,Compliance-Audit,s3-038b490,2026-06,0.0,14929.559999999998,2985900.0,522.528,S3,Data lake raw zone
1267,QA-Testing,elb-0c75777,2026-06,780.0,0.0,10833388.799999999,157.72799999999998,ELB,Classic load balancer
1268,ML-Training,eks-036e675,2026-06,516.24,0.0,0.0,1548.756,EKS,Staging K8s cluster
1269,Marketing-Platform,rds-0ae5139,2026-06,444.96,123.6,0.0,525.312,RDS,db.t3.medium MySQL staging
1270,Customer-Portal,s3-05ee685,2026-06,0.0,21097.68,4219551.6,738.42,S3,Data lake raw zone
1271,Internal-Tools,cf-0823451,2026-06,0.0,0.0,160748647.2,803.736,CloudFront,CDN media distribution
1272,DevOps-Central,kin-0e6b990,2026-06,1034.76,0.0,28745112.0,419.688,Kinesis,Firehose delivery
1273,Data-Science,rds-0af2839,2026-06,1086.72,754.56,0.0,2792.004,RDS,db.r5.xlarge PostgreSQL primary
1274,Finance-Systems,elb-0c7f397,2026-06,757.32,0.0,10517233.2,153.132,ELB,Classic load balancer
1275,Partner-Integration,elb-10fd576,2026-06,1069.2,0.0,14850912.0,216.216,ELB,Classic load balancer
1276,Production-Secondary,ecs-0072782,2026-06,455.76,0.0,0.0,831.756,ECS,Fargate worker cluster
1277,Production-Main,i-088c201,2026-06,1194.36,0.0,0.0,87.192,EC2,t3.micro bastion host
1278,Marketing-Platform,ddb-0bd3653,2026-06,719.64,50.04,79961438.39999999,562.2239999999999,DynamoDB,Session store table
1279,Compliance-Audit,s3-0a41751,2026-06,0.0,694.68,1389495.5999999999,60.779999999999994,S3,Artifact storage
1280,Internal-Tools,rds-02c6302,2026-06,976.1999999999999,1355.88,0.0,4338.719999999999,RDS,db.r5.2xlarge Aurora cluster
1281,Edge-Network,ebs-118e723,2026-06,0.0,767.88,0.0,95.976,EBS,gp3 volumes production
1282,Security-Ops,ecs-0c7d446,2026-06,770.28,0.0,0.0,1405.6680000000001,ECS,Fargate API cluster
1283,Compliance-Audit,vpn-0870914,2026-06,1089.24,0.0,0.0,276.12,VPN Gateway,Client VPN endpoint
1284,Security-Ops,ecs-0f17873,2026-06,228.0,0.0,0.0,416.16,ECS,Fargate batch cluster
1285,Shared-Services,r53-07dc433,2026-06,0.0,0.0,89979606.0,134.964,Route 53,DNS hosting
1286,Data-Science,rds-10d2290,2026-06,990.24,687.4799999999999,0.0,2544.384,RDS,db.r5.xlarge PostgreSQL primary
1287,Compliance-Audit,i-06f6166,2026-06,878.52,0.0,0.0,761.4359999999999,EC2,m5.large monitoring server
1288,Edge-Network,lam-032b472,2026-06,0.0,0.0,26358734.4,184.51199999999997,Lambda,Data transformer
1289,Partner-Integration,rs-0c70645,2026-06,918.6,2551.68,0.0,4656.864,Redshift,Data warehouse cluster
1290,ML-Training,rds-0485498,2026-06,769.68,855.24,0.0,1795.9319999999998,RDS,db.m5.xlarge analytics DB
1291,QA-Testing,lam-08bd801,2026-06,0.0,0.0,3988090.8,27.924,Lambda,Webhook processor
1292,Data-Science,i-064e209,2026-06,976.8,0.0,0.0,847.2239999999999,EC2,t3.large application server
1293,Production-Main,lam-0858407,2026-06,0.0,0.0,6441408.0,45.096,Lambda,Notification dispatcher
1294,Security-Ops,ecs-0882716,2026-06,228.11999999999998,0.0,0.0,416.532,ECS,Fargate batch cluster
1295,Data-Science,i-0b3c554,2026-06,447.36,0.0,0.0,1297.608,EC2,c5.2xlarge HPC node
1296,Partner-Integration,rs-0902323,2026-06,0.0,0.0,6592542.0,329.628,Redshift,Spectrum queries
1297,Shared-Services,ebs-086f615,2026-06,0.0,660.72,0.0,412.932,EBS,io2 volumes database
1298,Internal-Tools,elb-0520569,2026-06,1375.32,0.0,19102675.2,278.13599999999997,ELB,Classic load balancer
1299,QA-Testing,lam-0e28351,2026-06,0.0,0.0,5402289.6,38.076,Lambda,Image resizer
1300,Production-Secondary,r53-0e6c250,2026-06,0.0,0.0,10437769.2,15.66,Route 53,Health checks
1301,Shared-Services,nat-0d10205,2026-06,727.68,0.0,0.0,166.008,NAT Gateway,Staging VPC NAT
1302,ML-Training,rds-0b52197,2026-06,763.32,848.16,0.0,1781.124,RDS,db.m5.xlarge analytics DB
1303,Partner-Integration,ddb-03d4797,2026-06,677.28,47.04,75251630.39999999,529.116,DynamoDB,Session store table
1304,Finance-Systems,s3-0243583,2026-06,0.0,83.39999999999999,41708881.199999996,271.104,S3,Static website hosting
1305,Partner-Integration,kin-1069401,2026-06,1070.76,0.0,44616186.0,651.3960000000001,Kinesis,Data stream ingestion
1306,Production-Main,kin-0ab3175,2026-06,875.4,0.0,36474528.0,532.524,Kinesis,Data stream ingestion
1307,Marketing-Platform,sqs-01dc694,2026-06,0.0,0.0,66855954.0,33.431999999999995,SQS,Order processing queue
1308,Customer-Portal,ebs-0da4750,2026-06,0.0,659.64,0.0,412.23599999999993,EBS,io2 volumes database
1309,QA-Testing,lam-0e97658,2026-06,0.0,0.0,4073410.8,28.512,Lambda,Webhook processor
1310,Edge-Network,kin-0317180,2026-06,655.32,0.0,18204430.8,265.788,Kinesis,Firehose delivery
1311,Shared-Services,r53-0198426,2026-06,0.0,0.0,10286125.2,15.431999999999999,Route 53,Health checks
1312,Internal-Tools,sqs-02ad468,2026-06,0.0,0.0,45126166.8,22.56,SQS,Event notification queue
1313,Internal-Tools,ses-0971417,2026-06,0.0,0.0,3536598.0,4.248,SES,Transactional email
1314,Internal-Tools,sqs-0595574,2026-06,0.0,0.0,65045170.8,32.52,SQS,Order processing queue
1315,Data-Science,i-0e57691,2026-06,414.0,0.0,0.0,1201.008,EC2,c5.2xlarge HPC node
1316,Partner-Integration,sm-04a9467,2026-06,0.0,0.0,1553996.4,6.215999999999999,Secrets Manager,Application secrets
1317,Partner-Integration,ec-10a3752,2026-06,552.4799999999999,0.0,0.0,198.864,ElastiCache,Redis staging cluster
1318,Production-Main,s3-09f4341,2026-06,0.0,12432.0,776996.4,310.8,S3,Log archive bucket
1319,Production-Secondary,i-007c627,2026-06,656.0400000000001,0.0,0.0,1137.216,EC2,r5.xlarge cache server
1320,Customer-Portal,ses-071f490,2026-06,0.0,0.0,830410.7999999999,0.9959999999999999,SES,Marketing email
1321,Compliance-Audit,sm-10f2477,2026-06,0.0,0.0,1647945.5999999999,6.588,Secrets Manager,Application secrets
1322,Internal-Tools,ebs-0f72121,2026-06,0.0,1784.3999999999999,0.0,223.05599999999998,EBS,gp3 volumes production
1323,Security-Ops,ecs-0d3c531,2026-06,600.12,0.0,0.0,1095.204,ECS,Fargate API cluster
1324,Shared-Services,r53-0ff4269,2026-06,0.0,0.0,79933704.0,119.892,Route 53,DNS hosting
1325,ML-Training,ebs-05fc988,2026-06,0.0,4953.48,0.0,222.91199999999998,EBS,st1 volumes archive
1326,QA-Testing,lam-0998741,2026-06,0.0,0.0,5144017.2,36.263999999999996,Lambda,Image resizer
1327,Customer-Portal,elb-0aee879,2026-06,920.52,0.0,38353138.8,279.216,ELB,Application load balancer
1328,Security-Ops,ecs-018d725,2026-06,595.56,0.0,0.0,1086.972,ECS,Fargate worker cluster
1329,Compliance-Audit,nat-037e195,2026-06,650.16,0.0,0.0,148.32,NAT Gateway,Dev VPC NAT
1330,Partner-Integration,sm-09ef617,2026-06,0.0,0.0,1819140.0,7.284,Secrets Manager,Application secrets
1331,Internal-Tools,ddb-0a2f287,2026-06,1001.04,69.47999999999999,111218899.2,782.016,DynamoDB,Session store table
1332,Internal-Tools,rds-02c2514,2026-06,745.0799999999999,827.7599999999999,0.0,1738.392,RDS,db.m5.xlarge analytics DB
1333,Compliance-Audit,ec-0fb1705,2026-06,855.0,0.0,0.0,615.5400000000001,ElastiCache,Redis production cluster
1334,Shared-Services,ec-0d88472,2026-06,958.0799999999999,0.0,0.0,344.868,ElastiCache,Redis staging cluster
1335,Compliance-Audit,ses-0627154,2026-06,0.0,0.0,2046098.4,2.4599999999999995,SES,Transactional email
1336,Production-Main,r53-0013324,2026-06,0.0,0.0,70902801.6,106.356,Route 53,DNS hosting
1337,Internal-Tools,rds-0877129,2026-06,1002.84,696.3599999999999,0.0,1984.716,RDS,db.r5.large PostgreSQL replica
1338,Production-Main,lam-0007733,2026-06,0.0,0.0,1536699.5999999999,11.52,Lambda,Cron job runner
1339,Production-Main,s3-0dd8940,2026-06,0.0,58.08,29041304.4,188.76000000000002,S3,Static website hosting
1340,Security-Ops,ebs-0187240,2026-06,0.0,5006.4,0.0,225.288,EBS,st1 volumes archive
1341,Security-Ops,ecs-05f8138,2026-06,675.12,0.0,0.0,1232.052,ECS,Fargate API cluster
1342,Customer-Portal,ses-0aec941,2026-06,0.0,0.0,1062577.2,1.284,SES,Marketing email
1343,Security-Ops,ecs-0ef6702,2026-06,671.16,0.0,0.0,1224.72,ECS,Fargate API cluster
1344,Edge-Network,s3-09b2918,2026-06,0.0,15217.199999999999,152170.8,350.004,S3,Backup storage bucket
1345,Edge-Network,s3-0cf5556,2026-06,0.0,77.28,38643748.8,251.172,S3,Static website hosting
1346,Production-Main,i-0a20226,2026-06,804.6,0.0,0.0,2788.86,EC2,m5.2xlarge batch processor
1347,Data-Science,i-0a5b952,2026-06,844.92,0.0,0.0,732.204,EC2,m5.large monitoring server
1348,Shared-Services,r53-059e889,2026-06,0.0,0.0,82785798.0,124.176,Route 53,DNS hosting
1349,Compliance-Audit,i-03a0994,2026-06,881.88,0.0,0.0,764.304,EC2,m5.large monitoring server
1350,Compliance-Audit,rds-1171475,2026-06,1268.04,880.56,0.0,2509.548,RDS,db.r5.large PostgreSQL replica
1351,Internal-Tools,nat-042b155,2026-06,662.16,0.0,0.0,151.05599999999998,NAT Gateway,Dev VPC NAT
1352,Production-Secondary,r53-114c994,2026-06,0.0,0.0,9615379.2,14.424,Route 53,Health checks
1353,Security-Ops,sns-0188907,2026-06,0.0,0.0,10884652.799999999,5.4479999999999995,SNS,Alert notifications
1354,DevOps-Central,ec-1079988,2026-06,873.9599999999999,0.0,0.0,629.232,ElastiCache,Redis production cluster
1355,ML-Training,ebs-0b24521,2026-06,0.0,5703.72,0.0,256.66799999999995,EBS,st1 volumes archive
1356,Shared-Services,r53-0619259,2026-06,0.0,0.0,10858113.6,16.296,Route 53,Health checks
1357,Compliance-Audit,sm-0632353,2026-06,0.0,0.0,1306404.0,5.22,Secrets Manager,Application secrets
1358,Edge-Network,i-1150768,2026-06,849.24,0.0,0.0,2944.26,EC2,r5.2xlarge database server
1359,Security-Ops,s3-0181856,2026-06,0.0,7151.879999999999,11443022.4,522.084,S3,Media content bucket
1360,Data-Science,i-0dfc213,2026-06,609.36,0.0,0.0,2111.916,EC2,m5.2xlarge batch processor
1361,Marketing-Platform,i-01e9479,2026-06,683.88,0.0,0.0,2370.804,EC2,r5.2xlarge database server
1362,Internal-Tools,s3-0a63927,2026-06,0.0,8051.879999999999,503235.6,201.288,S3,Log archive bucket
1363,Production-Secondary,ec-0078540,2026-06,778.32,0.0,0.0,560.4,ElastiCache,Redis production cluster
1364,Internal-Tools,sqs-0c61528,2026-06,0.0,0.0,59616702.0,29.808,SQS,Order processing queue
1365,Internal-Tools,sqs-1152733,2026-06,0.0,0.0,60199274.4,30.095999999999997,SQS,Order processing queue
1366,Edge-Network,rds-031d726,2026-06,675.0,468.72,0.0,1335.84,RDS,db.r5.large PostgreSQL replica
1367,Finance-Systems,s3-0879414,2026-06,0.0,11684.279999999999,730266.0,292.104,S3,Log archive bucket
1368,QA-Testing,sm-09d2871,2026-06,0.0,0.0,845173.2,3.384,Secrets Manager,Application secrets
1369,Internal-Tools,s3-0c64538,2026-06,0.0,4806.599999999999,7690467.6,350.87999999999994,S3,Media content bucket
1370,Marketing-Platform,i-01ea208,2026-06,916.1999999999999,0.0,0.0,397.368,EC2,t3.medium API server
1371,DevOps-Central,ddb-1093975,2026-06,1145.76,15.839999999999998,7956691.199999999,139.236,DynamoDB,Config store table
1372,Customer-Portal,vpn-0c12742,2026-06,1503.84,0.0,0.0,381.17999999999995,VPN Gateway,Client VPN endpoint
