Account_Name,Resource_ID,Cloud_Provider,Billing_Period,Compute_Hours,Storage_GB_Used,API_Requests,Total_Charge,Service_Name,Description
Internal-Tools,lam-02cb754,AWS,2026-04,0.0,0.0,56252311,386.66,Lambda,Auth token validator
Marketing-Platform,clog-0b5d855,GCP,2026-04,0.0,485.6,0,116.81,Cloud Logging,Application logs
Internal-Tools,cr-0ca3732,GCP,2026-04,384.4,0.0,3068376,319.7,Cloud Run,Webhook handler
Partner-Integration,rds-0c9f949,AWS,2026-04,321.6,92.3,0,390.07,RDS,db.t3.medium MySQL staging
Internal-Tools,s3-0fe8428,AWS,2026-04,0.0,6158.9,369160,147.63,S3,Log archive bucket
Edge-Network,sns-074f285,AWS,2026-04,0.0,0.0,11257428,5.45,SNS,Alert notifications
Finance-Systems,cr-0f68426,GCP,2026-04,587.5,0.0,2459232,717.74,Cloud Run,ETL pipeline service
Security-Ops,lam-0f58332,AWS,2026-04,0.0,0.0,1167680,8.64,Lambda,Cron job runner
Security-Ops,df-04d5515,GCP,2026-04,335.4,0.0,0,798.87,Dataflow,Batch pipeline
Marketing-Platform,i-01eb577,AWS,2026-04,599.6,0.0,0,499.36,EC2,t3.large application server
Production-Secondary,csp-008f517,GCP,2026-04,485.3,67.6,33928876,2857.02,Cloud Spanner,Global transaction DB
Finance-Systems,cr-04c2369,GCP,2026-04,565.9,0.0,2411818,710.07,Cloud Run,ETL pipeline service
Production-Secondary,blob-005b954,AZURE,2026-04,0.0,10145.4,96948,283.08,Blob Storage,Backup storage
Finance-Systems,gcs-1075162,GCP,2026-04,0.0,9827.2,3138052,290.14,Cloud Storage,Data lake bucket
Marketing-Platform,lam-1106899,AWS,2026-04,0.0,0.0,17000467,110.18,Lambda,Data transformer
Analytics-Platform,clog-0dc5460,GCP,2026-04,0.0,154.4,0,37.36,Cloud Logging,Audit logs
Analytics-Platform,aks-05f7197,AZURE,2026-04,1205.5,0.0,0,1766.93,AKS,Staging K8s cluster
IoT-Platform,fs-06c5998,GCP,2026-04,697.4,20.6,50984069,513.62,Firestore,Session store
Edge-Network,sns-030d402,AWS,2026-04,0.0,0.0,11276604,5.35,SNS,Alert notifications
Internal-Tools,ec-0ef0731,AWS,2026-04,536.1,0.0,0,390.57,ElastiCache,Redis production cluster
Customer-Portal,ps-08bf500,GCP,2026-04,0.0,0.0,42694675,530.37,Pub/Sub,Log forwarding
DevOps-Central,blob-00db441,AZURE,2026-04,0.0,8636.6,84250,247.04,Blob Storage,Backup storage
Security-Ops,r53-018e416,AWS,2026-04,0.0,0.0,9768958,14.21,Route 53,Health checks
Customer-Portal,blob-0ee9309,AZURE,2026-04,0.0,4185.3,0,405.37,Blob Storage,Security audit logs
Finance-Systems,blob-09be448,AZURE,2026-04,0.0,1838.5,4514991,279.12,Blob Storage,Media content
Shared-Services,rds-0c01640,AWS,2026-04,654.0,181.1,0,549.99,RDS,db.t3.large development DB
Customer-Portal,vpn-0ca0711,AWS,2026-04,901.1,0.0,0,226.06,VPN Gateway,Client VPN endpoint
Production-Main,ebs-0000818,AWS,2026-04,0.0,557.9,0,323.06,EBS,io2 volumes database
Staging-Env,gke-0463966,GCP,2026-04,527.1,0.0,0,1551.83,GKE,Production API cluster
Production-Main,blob-002d702,AZURE,2026-04,0.0,2538.5,6807903,328.63,Blob Storage,Build artifacts
Compliance-Audit,s3-0a24119,AWS,2026-04,0.0,11716.5,2340971,391.49,S3,Data lake raw zone
Production-Secondary,i-007f340,AWS,2026-04,881.0,0.0,0,754.49,EC2,t3.large application server
Data-Science,i-0f03164,AWS,2026-04,469.7,0.0,0,784.1,EC2,r5.xlarge cache server
Shared-Services,vm-01b7776,AZURE,2026-04,488.3,0.0,0,876.3,Virtual Machines,E4s v3 SIEM collector
Data-Science,i-013e564,AWS,2026-04,679.7,0.0,0,292.46,EC2,t3.medium API server
Analytics-Platform,gcs-03f9608,GCP,2026-04,0.0,1449.7,723028,215.22,Cloud Storage,Model artifacts
Data-Science,gcf-0cf2936,GCP,2026-04,0.0,0.0,8780170,127.22,Cloud Functions,Auth handlers
Finance-Systems,eks-07ae725,AWS,2026-04,771.1,0.0,0,2245.72,EKS,Production K8s cluster
Analytics-Platform,cr-08c3475,GCP,2026-04,543.2,0.0,11016654,767.39,Cloud Run,API gateway service
Internal-Tools,eh-02a4811,AZURE,2026-04,0.0,418.1,0,102.64,Event Hubs,Capture to storage
Production-Main,eh-0640655,AZURE,2026-04,0.0,667.8,0,158.25,Event Hubs,Capture to storage
Production-Main,cf-0753522,AWS,2026-04,0.0,0.0,78313067,370.92,CloudFront,CDN media distribution
ML-Training,ebs-094c540,AWS,2026-04,0.0,659.0,0,394.31,EBS,io2 volumes database
Finance-Systems,cr-0b2a572,GCP,2026-04,572.3,0.0,2322891,738.38,Cloud Run,ETL pipeline service
QA-Testing,ses-0bb1203,AWS,2026-04,0.0,0.0,2446822,3.01,SES,Transactional email
DevOps-Central,kin-0afa513,AWS,2026-04,837.0,0.0,23585101,326.26,Kinesis,Firehose delivery
Finance-Systems,elb-0dfb753,AWS,2026-04,820.9,0.0,57631374,338.16,ELB,Network load balancer
Internal-Tools,ps-02e5404,GCP,2026-04,0.0,0.0,42818051,534.82,Pub/Sub,Log forwarding
Finance-Systems,fd-115e311,AZURE,2026-04,0.0,0.0,48305608,345.31,Front Door,Global load balancer
Security-Ops,ec-1071526,AWS,2026-04,578.7,0.0,0,203.28,ElastiCache,Redis staging cluster
Security-Ops,cdns-10ba243,GCP,2026-04,0.0,0.0,23068829,33.26,Cloud DNS,DNS zones
Shared-Services,cosmos-0afb701,AZURE,2026-04,609.1,85.0,20231643,749.7,Cosmos DB,Event store
Customer-Portal,clog-082d219,GCP,2026-04,0.0,488.8,0,112.36,Cloud Logging,Application logs
Finance-Systems,s3-0ffa665,AWS,2026-04,0.0,4859.1,7563186,339.78,S3,Media content bucket
Finance-Systems,appi-0409195,AZURE,2026-04,0.0,0.0,45461684,545.55,Application Insights,APM telemetry
Partner-Integration,blob-03ad516,AZURE,2026-04,0.0,12082.3,124486,348.28,Blob Storage,Backup storage
DevOps-Central,vm-00de137,AZURE,2026-04,536.8,0.0,0,4816.66,Virtual Machines,NC6s v3 GPU VM
Marketing-Platform,rds-09c8470,AWS,2026-04,885.6,646.9,0,2266.64,RDS,db.r5.xlarge PostgreSQL primary
Internal-Tools,elb-05c6198,AWS,2026-04,961.9,0.0,13229811,196.16,ELB,Classic load balancer
Partner-Integration,gcs-0ac7974,GCP,2026-04,0.0,14663.2,34166,136.73,Cloud Storage,Archive bucket
ML-Training,kin-036d547,AWS,2026-04,768.7,0.0,32941765,459.15,Kinesis,Data stream ingestion
Compliance-Audit,ec-0ebf584,AWS,2026-04,518.2,0.0,0,360.26,ElastiCache,Redis production cluster
Partner-Integration,cf-08c7521,AWS,2026-04,0.0,0.0,35211340,177.37,CloudFront,CDN API distribution
Mobile-Backend,sqldb-034a278,AZURE,2026-04,824.7,296.8,0,1363.12,SQL Database,Standard S3 production
Shared-Services,appi-01b5631,AZURE,2026-04,0.0,0.0,23992287,301.22,Application Insights,Custom metrics
Internal-Tools,s3-0d89977,AWS,2026-04,0.0,3774.2,6173531,262.6,S3,Media content bucket
Analytics-Platform,csql-0c47529,GCP,2026-04,543.8,394.4,0,1032.54,Cloud SQL,MySQL analytics
Marketing-Platform,lam-01cd667,AWS,2026-04,0.0,0.0,19057902,134.39,Lambda,Data transformer
Shared-Services,vm-0a13145,AZURE,2026-04,655.3,0.0,0,2311.12,Virtual Machines,E8s v3 memory-optimized
Mobile-Backend,vm-0346435,AZURE,2026-04,845.8,0.0,0,1141.06,Virtual Machines,F4s v2 compute node
Finance-Systems,func-0f8a387,AZURE,2026-04,0.0,0.0,5739694,82.81,Azure Functions,API handlers
Production-Secondary,redis-1100231,AZURE,2026-04,718.9,0.0,0,887.91,Azure Cache for Redis,Premium P1 cache
Partner-Integration,sm-1004542,AWS,2026-04,0.0,0.0,1151152,4.46,Secrets Manager,Application secrets
Partner-Integration,sb-0cac510,AZURE,2026-04,589.6,0.0,8191989,427.39,Service Bus,Premium messaging
Customer-Portal,s3-0739784,AWS,2026-04,0.0,16880.7,3365624,568.95,S3,Data lake raw zone
Data-Science,fs-0490914,GCP,2026-04,506.4,15.0,34848785,369.39,Firestore,Session store
Marketing-Platform,i-01e8508,AWS,2026-04,608.2,0.0,0,1054.37,EC2,r5.xlarge cache server
Data-Science,csql-0648221,GCP,2026-04,751.5,521.7,0,1417.41,Cloud SQL,MySQL analytics
Shared-Services,gcs-042a567,GCP,2026-04,0.0,3681.4,3569481,245.51,Cloud Storage,Media assets bucket
Security-Ops,bq-053b223,GCP,2026-04,0.0,7182.1,0,2813.27,BigQuery,Analytics data warehouse
Edge-Network,eks-0321899,AWS,2026-04,523.4,0.0,0,1527.94,EKS,Production K8s cluster
Finance-Systems,s3-055a789,AWS,2026-04,0.0,1076.8,2071231,90.36,S3,Artifact storage
Internal-Tools,ec-0419804,AWS,2026-04,497.6,0.0,0,355.3,ElastiCache,Redis production cluster
Mobile-Backend,aks-0339617,AZURE,2026-04,364.5,0.0,0,532.36,AKS,Dev K8s cluster
QA-Testing,lam-099e683,AWS,2026-04,0.0,0.0,2602029,17.89,Lambda,Webhook processor
ML-Training,lam-10da892,AWS,2026-04,0.0,0.0,9564931,65.27,Lambda,Notification dispatcher
Shared-Services,eh-0962257,AZURE,2026-04,0.0,629.1,0,153.88,Event Hubs,Capture to storage
Marketing-Platform,gke-0f28289,GCP,2026-04,1675.7,0.0,0,3246.7,GKE,ML training cluster
Mobile-Backend,sb-0e69292,AZURE,2026-04,0.0,0.0,14201014,36.42,Service Bus,Standard messaging
IoT-Platform,csp-0c02813,GCP,2026-04,830.7,120.8,58138476,4981.88,Cloud Spanner,Global transaction DB
Production-Main,ecs-001e666,AWS,2026-04,453.0,0.0,0,817.0,ECS,Fargate API cluster
Production-Secondary,r53-0e61207,AWS,2026-04,0.0,0.0,7820118,11.54,Route 53,Health checks
Customer-Portal,gcf-026f655,GCP,2026-04,0.0,0.0,11369142,168.32,Cloud Functions,Data triggers
ML-Training,i-0367966,AWS,2026-04,829.0,0.0,0,1385.43,EC2,m5.xlarge web server
IoT-Platform,gcs-065a787,GCP,2026-04,0.0,10703.2,3371248,306.29,Cloud Storage,Data lake bucket
Internal-Tools,sentinel-02a0411,AZURE,2026-04,0.0,0.0,68018592,1732.36,Microsoft Sentinel,SIEM detection
Customer-Portal,ses-0825680,AWS,2026-04,0.0,0.0,631356,0.73,SES,Marketing email
Internal-Tools,ebs-0b3f304,AWS,2026-04,0.0,1465.8,0,172.27,EBS,gp3 volumes production
Data-Science,ses-014a460,AWS,2026-04,0.0,0.0,2042819,2.41,SES,Transactional email
Analytics-Platform,gcs-0597249,GCP,2026-04,0.0,1846.5,930810,271.09,Cloud Storage,Model artifacts
Production-Main,ecs-001d579,AWS,2026-04,322.2,0.0,0,562.69,ECS,Fargate worker cluster
Marketing-Platform,sm-07dd433,AWS,2026-04,0.0,0.0,898618,3.49,Secrets Manager,Application secrets
Partner-Integration,blob-03ac316,AZURE,2026-04,0.0,1548.0,3697941,242.19,Blob Storage,Media content
Production-Secondary,r53-10c5816,AWS,2026-04,0.0,0.0,6642752,9.87,Route 53,Health checks
Edge-Network,ecs-0fc0400,AWS,2026-04,369.7,0.0,0,673.33,ECS,Fargate API cluster
ML-Training,rs-0942720,AWS,2026-04,0.0,0.0,4293544,214.61,Redshift,Spectrum queries
Analytics-Platform,gcs-00a4800,GCP,2026-04,0.0,1659.3,816747,253.69,Cloud Storage,Model artifacts
Partner-Integration,cf-08ff891,AWS,2026-04,0.0,0.0,36180964,171.9,CloudFront,CDN API distribution
Staging-Env,gcs-06a3232,GCP,2026-04,0.0,11458.9,3787580,335.16,Cloud Storage,Data lake bucket
Internal-Tools,sentinel-0a7f164,AZURE,2026-04,0.0,0.0,30627420,723.59,Microsoft Sentinel,Log analytics
Security-Ops,mem-07e0582,GCP,2026-04,517.7,0.0,0,356.4,Memorystore,Redis production cache
Production-Main,cdns-0ac8252,GCP,2026-04,0.0,0.0,14303663,21.07,Cloud DNS,DNS zones
Analytics-Platform,redis-0829391,AZURE,2026-04,412.1,0.0,0,495.55,Azure Cache for Redis,Premium P1 cache
Production-Main,r53-0a68605,AWS,2026-04,0.0,0.0,11126944,16.65,Route 53,Health checks
Finance-Systems,rds-08ea254,AWS,2026-04,505.0,687.9,0,2132.81,RDS,db.r5.2xlarge Aurora cluster
Customer-Portal,eh-0e73541,AZURE,2026-04,0.0,573.2,0,135.38,Event Hubs,Capture to storage
Shared-Services,func-091a460,AZURE,2026-04,0.0,0.0,9734662,146.12,Azure Functions,API handlers
Marketing-Platform,cdns-051c997,GCP,2026-04,0.0,0.0,15202476,21.91,Cloud DNS,DNS zones
Finance-Systems,gcf-0802515,GCP,2026-04,0.0,0.0,2465358,36.24,Cloud Functions,Scheduled tasks
Finance-Systems,csql-0233402,GCP,2026-04,742.8,526.2,0,1462.08,Cloud SQL,MySQL analytics
Customer-Portal,vm-116f206,AZURE,2026-04,541.6,0.0,0,963.41,Virtual Machines,E4s v3 SIEM collector
Customer-Portal,vm-0d1f996,AZURE,2026-04,489.8,0.0,0,294.31,Virtual Machines,D2s v3 utility server
Compliance-Audit,ses-0381310,AWS,2026-04,0.0,0.0,1429595,1.59,SES,Transactional email
Finance-Systems,gcf-0e59594,GCP,2026-04,0.0,0.0,12583661,187.44,Cloud Functions,Data triggers
Analytics-Platform,vai-00ad706,GCP,2026-04,568.1,0.0,0,2707.41,Vertex AI,Training pipelines
Compliance-Audit,rs-07a8173,AWS,2026-04,0.0,0.0,4961950,238.14,Redshift,Spectrum queries
Edge-Network,bq-0fd3223,GCP,2026-04,0.0,3828.9,0,1450.05,BigQuery,Log analytics
Production-Secondary,sqldb-0917961,AZURE,2026-04,375.0,137.0,0,643.98,SQL Database,Standard S3 production
Production-Secondary,redis-0063919,AZURE,2026-04,822.2,0.0,0,428.02,Azure Cache for Redis,Standard C2 cache
Security-Ops,ecs-0ba6598,AWS,2026-04,155.7,0.0,0,272.54,ECS,Fargate batch cluster
ML-Training,i-0c81746,AWS,2026-04,576.3,0.0,0,502.43,EC2,m5.large monitoring server
Partner-Integration,appi-03a3584,AZURE,2026-04,0.0,0.0,49136327,592.56,Application Insights,APM telemetry
Shared-Services,func-042c439,AZURE,2026-04,0.0,0.0,9998770,142.73,Azure Functions,API handlers
Security-Ops,gke-0bdc440,GCP,2026-04,2413.4,0.0,0,4763.1,GKE,ML training cluster
Customer-Portal,cf-028b887,AWS,2026-04,0.0,0.0,24635974,123.08,CloudFront,CDN static assets
Edge-Network,ebs-072d290,AWS,2026-04,0.0,664.4,0,79.11,EBS,gp3 volumes production
IoT-Platform,cdns-0350687,GCP,2026-04,0.0,0.0,12967177,19.1,Cloud DNS,DNS zones
Security-Ops,vai-016e746,GCP,2026-04,223.5,0.0,0,1096.67,Vertex AI,AutoML jobs
Customer-Portal,sb-0d6e915,AZURE,2026-04,0.0,0.0,13718673,34.52,Service Bus,Standard messaging
Production-Secondary,blob-0da3800,AZURE,2026-04,0.0,2498.3,6587017,313.85,Blob Storage,Build artifacts
Production-Secondary,sqldb-0655765,AZURE,2026-04,472.2,171.9,0,786.98,SQL Database,Standard S3 production
Shared-Services,sb-0d2f609,AZURE,2026-04,490.7,0.0,7158904,368.11,Service Bus,Premium messaging
Mobile-Backend,sqs-0865398,AWS,2026-04,0.0,0.0,303151,0.15,SQS,Dead letter queue
Staging-Env,clog-00fe878,GCP,2026-04,0.0,256.7,0,61.78,Cloud Logging,Audit logs
Finance-Systems,cr-08b8136,GCP,2026-04,572.8,0.0,2417641,718.22,Cloud Run,ETL pipeline service
Finance-Systems,gcf-0668150,GCP,2026-04,0.0,0.0,12505329,179.53,Cloud Functions,Data triggers
Production-Secondary,ps-07e1546,GCP,2026-04,0.0,0.0,11798316,151.67,Pub/Sub,Data pipeline
Partner-Integration,sb-103f867,AZURE,2026-04,554.9,0.0,7613502,401.7,Service Bus,Premium messaging
Customer-Portal,ses-1122543,AWS,2026-04,0.0,0.0,2319554,2.86,SES,Transactional email
Data-Science,gcs-069a980,GCP,2026-04,0.0,430.0,6691144,78.04,Cloud Storage,Temp processing bucket
Staging-Env,gcs-0a2c640,GCP,2026-04,0.0,9878.6,3312102,280.02,Cloud Storage,Data lake bucket
Staging-Env,fs-0c85106,GCP,2026-04,744.2,54.2,32374922,425.38,Firestore,User profiles DB
Marketing-Platform,ddb-0f43677,AWS,2026-04,499.2,7.2,3402895,58.27,DynamoDB,Config store table
Marketing-Platform,sqs-0b48223,AWS,2026-04,0.0,0.0,489971,0.24,SQS,Dead letter queue
Security-Ops,bq-10ec881,GCP,2026-04,0.0,1735.3,0,659.51,BigQuery,Data export queries
Partner-Integration,ps-03c2959,GCP,2026-04,0.0,0.0,30609224,381.62,Pub/Sub,Event streaming
Internal-Tools,vm-029d382,AZURE,2026-04,532.2,0.0,0,160.86,Virtual Machines,B2s development VM
Customer-Portal,vpn-0e39121,AWS,2026-04,737.6,0.0,0,175.84,VPN Gateway,Client VPN endpoint
Compliance-Audit,rds-116e550,AWS,2026-04,1031.3,722.4,0,1987.48,RDS,db.r5.large PostgreSQL replica
Customer-Portal,gcf-026c850,GCP,2026-04,0.0,0.0,17941062,267.94,Cloud Functions,Pub/Sub processors
Finance-Systems,rds-023d564,AWS,2026-04,815.8,587.3,0,1561.78,RDS,db.r5.large PostgreSQL replica
Data-Science,gcf-0116331,GCP,2026-04,0.0,0.0,1431475,21.14,Cloud Functions,Scheduled tasks
QA-Testing,elb-0d3a401,AWS,2026-04,621.4,0.0,8665210,129.19,ELB,Classic load balancer
DR-Recovery,azmon-07f2353,AZURE,2026-04,0.0,266.6,35246371,365.2,Azure Monitor,Logs and metrics
Finance-Systems,func-021c663,AZURE,2026-04,0.0,0.0,5061712,72.67,Azure Functions,API handlers
DevOps-Central,sqldb-00e4234,AZURE,2026-04,562.5,200.3,0,919.25,SQL Database,Standard S3 production
Marketing-Platform,mem-082f478,GCP,2026-04,407.4,0.0,0,281.55,Memorystore,Redis staging cache
Customer-Portal,fd-0efe463,AZURE,2026-04,0.0,0.0,59406004,425.26,Front Door,Global load balancer
Marketing-Platform,vai-052f464,GCP,2026-04,325.6,0.0,0,1591.2,Vertex AI,AutoML jobs
Staging-Env,vai-0486756,GCP,2026-04,461.2,0.0,0,2203.96,Vertex AI,Training pipelines
Production-Secondary,csql-008d254,GCP,2026-04,487.3,141.8,0,770.82,Cloud SQL,PostgreSQL primary
Internal-Tools,ec-0cbe439,AWS,2026-04,482.0,0.0,0,351.88,ElastiCache,Redis production cluster
Internal-Tools,gcf-02d9518,GCP,2026-04,0.0,0.0,2082851,30.1,Cloud Functions,Scheduled tasks
Partner-Integration,sqs-0654966,AWS,2026-04,0.0,0.0,23274625,11.51,SQS,Event notification queue
Compliance-Audit,ecs-0daa871,AWS,2026-04,410.1,0.0,0,748.76,ECS,Fargate worker cluster
Data-Science,cr-06f2731,GCP,2026-04,532.0,0.0,2198715,672.81,Cloud Run,ETL pipeline service
Data-Science,i-0f62656,AWS,2026-04,410.5,0.0,0,716.12,EC2,r5.xlarge cache server
Compliance-Audit,rds-08cd532,AWS,2026-04,325.2,90.9,0,366.58,RDS,db.t3.medium MySQL staging
Internal-Tools,blob-1061535,AZURE,2026-04,0.0,6184.3,0,577.21,Blob Storage,Security audit logs
Production-Main,s3-050b772,AWS,2026-04,0.0,8716.4,527173,212.0,S3,Log archive bucket
Shared-Services,func-0c05155,AZURE,2026-04,0.0,0.0,8759817,128.62,Azure Functions,Event processors
Shared-Services,appi-05e6663,AZURE,2026-04,0.0,0.0,38340629,479.41,Application Insights,APM telemetry
Staging-Env,fs-07a2116,GCP,2026-04,1061.8,73.0,44170417,579.51,Firestore,User profiles DB
Data-Science,rds-08d7648,AWS,2026-04,753.2,533.1,0,1882.01,RDS,db.r5.xlarge PostgreSQL primary
Data-Science,i-1072168,AWS,2026-04,561.7,0.0,0,474.39,EC2,m5.large monitoring server
Internal-Tools,s3-0c32773,AWS,2026-04,0.0,6641.2,66115,141.59,S3,Backup storage bucket
ML-Training,sns-0a08133,AWS,2026-04,0.0,0.0,8492461,4.01,SNS,Alert notifications
Internal-Tools,cr-108f960,GCP,2026-04,921.8,0.0,20226678,1386.47,Cloud Run,API gateway service
Production-Secondary,aks-1097469,AZURE,2026-04,435.8,0.0,0,1925.03,AKS,Production K8s cluster
Customer-Portal,blob-0a49959,AZURE,2026-04,0.0,5032.3,0,483.88,Blob Storage,Security audit logs
Internal-Tools,blob-029b273,AZURE,2026-04,0.0,5385.6,0,523.25,Blob Storage,Security audit logs
Production-Secondary,app-0bcc721,AZURE,2026-04,602.1,0.0,0,91.73,App Service,Web app B1
Production-Secondary,sqldb-0f87366,AZURE,2026-04,423.3,150.2,0,669.28,SQL Database,Standard S3 production
Production-Main,gcs-09ac843,GCP,2026-04,0.0,22677.1,56032,218.34,Cloud Storage,Archive bucket
Security-Ops,bq-0d35102,GCP,2026-04,0.0,6831.6,0,2568.35,BigQuery,Analytics data warehouse
Production-Main,ecs-074b718,AWS,2026-04,345.6,0.0,0,589.98,ECS,Fargate worker cluster
Production-Secondary,fs-0460277,GCP,2026-04,808.0,56.9,34417266,455.1,Firestore,User profiles DB
Production-Main,redis-0e3f197,AZURE,2026-04,775.3,0.0,0,899.36,Azure Cache for Redis,Premium P1 cache
Production-Secondary,blob-0944504,AZURE,2026-04,0.0,10384.4,104582,298.8,Blob Storage,Backup storage
Partner-Integration,rds-071b467,AWS,2026-04,367.3,108.5,0,425.78,RDS,db.t3.medium MySQL staging
Customer-Portal,vpn-0282677,AWS,2026-04,842.7,0.0,0,213.12,VPN Gateway,Client VPN endpoint
Staging-Env,bq-08e2660,GCP,2026-04,0.0,1415.0,0,528.64,BigQuery,BI reporting views
DevOps-Central,ec-1050337,AWS,2026-04,728.5,0.0,0,505.47,ElastiCache,Redis production cluster
IoT-Platform,bq-0acc903,GCP,2026-04,0.0,2756.8,0,1056.28,BigQuery,BI reporting views
Customer-Portal,vm-025c560,AZURE,2026-04,504.9,0.0,0,860.32,Virtual Machines,E4s v3 SIEM collector
Production-Main,s3-10fa940,AWS,2026-04,0.0,9042.0,576357,223.74,S3,Log archive bucket
Internal-Tools,s3-05e5658,AWS,2026-04,0.0,7212.6,434321,168.76,S3,Log archive bucket
Data-Science,sm-0142508,AWS,2026-04,0.0,0.0,1134324,4.57,Secrets Manager,Application secrets
Edge-Network,sns-06be252,AWS,2026-04,0.0,0.0,10019305,4.87,SNS,Alert notifications
Production-Secondary,s3-0076278,AWS,2026-04,0.0,1117.4,2214318,93.14,S3,Artifact storage
Marketing-Platform,cdns-0b8a679,GCP,2026-04,0.0,0.0,12715336,18.87,Cloud DNS,DNS zones
Shared-Services,app-04bc337,AZURE,2026-04,908.8,0.0,0,529.33,App Service,Web app P1v3
Marketing-Platform,rds-0d1a186,AWS,2026-04,581.9,392.3,0,1066.68,RDS,db.r5.large PostgreSQL replica
Mobile-Backend,vm-0344813,AZURE,2026-04,843.3,0.0,0,984.23,Virtual Machines,D4s v3 CI runner
Partner-Integration,rds-042d472,AWS,2026-04,408.2,115.5,0,460.21,RDS,db.t3.medium MySQL staging
Partner-Integration,rs-04c5955,AWS,2026-04,0.0,0.0,4887935,237.13,Redshift,Spectrum queries
Data-Science,gcf-0ecd801,GCP,2026-04,0.0,0.0,8637489,128.64,Cloud Functions,Auth handlers
Customer-Portal,ebs-06c4378,AWS,2026-04,0.0,531.7,0,325.59,EBS,io2 volumes database
Security-Ops,vai-0604556,GCP,2026-04,267.5,0.0,0,1283.09,Vertex AI,AutoML jobs
Security-Ops,vai-03f8402,GCP,2026-04,232.5,0.0,0,1132.86,Vertex AI,AutoML jobs
Partner-Integration,cf-0e49841,AWS,2026-04,0.0,0.0,34766891,175.91,CloudFront,CDN API distribution
Compliance-Audit,i-0810870,AWS,2026-04,774.9,0.0,0,664.7,EC2,m5.large monitoring server
Marketing-Platform,i-0860850,AWS,2026-04,505.2,0.0,0,1687.91,EC2,r5.2xlarge database server
Mobile-Backend,acr-1172245,AZURE,2026-04,0.0,219.0,436187,142.76,Container Registry,Docker image registry
Staging-Env,gcf-00f8446,GCP,2026-04,0.0,0.0,2543093,36.84,Cloud Functions,Scheduled tasks
Staging-Env,vai-04ba249,GCP,2026-04,488.1,0.0,0,2330.56,Vertex AI,Training pipelines
Partner-Integration,rds-10b5322,AWS,2026-04,890.5,637.3,0,1717.06,RDS,db.r5.large PostgreSQL replica
Production-Main,cmon-0b33281,GCP,2026-04,0.0,0.0,21219994,173.68,Cloud Monitoring,Metrics and alerting
Edge-Network,gcs-1041858,GCP,2026-04,0.0,14933.5,4752460,439.39,Cloud Storage,Data lake bucket
Finance-Systems,gcs-0bce903,GCP,2026-04,0.0,10827.3,3672397,312.78,Cloud Storage,Data lake bucket
Shared-Services,sb-0506723,AZURE,2026-04,555.6,0.0,7712635,405.89,Service Bus,Premium messaging
Internal-Tools,blob-07c1390,AZURE,2026-04,0.0,3121.9,8137258,374.6,Blob Storage,Build artifacts
Marketing-Platform,vai-051e486,GCP,2026-04,574.6,0.0,6272535,1158.28,Vertex AI,Model serving endpoints
Analytics-Platform,bq-0a72102,GCP,2026-04,0.0,2598.7,0,1029.21,BigQuery,BI reporting views
Production-Secondary,blob-109a113,AZURE,2026-04,0.0,6656.3,2407508,334.44,Blob Storage,Data lake storage
ML-Training,ebs-0ac5539,AWS,2026-04,0.0,3599.5,0,152.26,EBS,st1 volumes archive
